timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1535747318013,22993,HTTP Request,200,OK,Thread Group 1-167,text,true,,343,133,998,998,22993,0,0
1535747318041,22966,HTTP Request,200,OK,Thread Group 1-168,text,true,,343,133,996,996,22966,0,0
1535747319144,22492,HTTP Request,200,OK,Thread Group 1-196,text,true,,343,133,994,994,22492,0,0
1535747319335,23134,HTTP Request,200,OK,Thread Group 1-201,text,true,,343,133,992,992,23134,0,0
1535747319447,23897,HTTP Request,200,OK,Thread Group 1-204,text,true,,343,133,992,992,23897,0,0
1535747319612,24588,HTTP Request,200,OK,Thread Group 1-13,text,true,,343,133,992,992,24588,0,0
1535747319578,24627,HTTP Request,200,OK,Thread Group 1-207,text,true,,343,133,992,992,24627,0,0
1535747319194,25011,HTTP Request,200,OK,Thread Group 1-197,text,true,,343,133,991,991,25011,0,0
1535747319226,24980,HTTP Request,200,OK,Thread Group 1-198,text,true,,343,133,991,991,24980,0,0
1535747319808,24398,HTTP Request,200,OK,Thread Group 1-213,text,true,,343,133,991,991,24398,0,0
1535747318968,25239,HTTP Request,200,OK,Thread Group 1-191,text,true,,343,133,991,991,25239,0,0
1535747319776,24431,HTTP Request,200,OK,Thread Group 1-211,text,true,,343,133,991,991,24431,0,0
1535747319747,24461,HTTP Request,200,OK,Thread Group 1-212,text,true,,343,133,991,991,24461,0,0
1535747318824,25384,HTTP Request,200,OK,Thread Group 1-187,text,true,,343,133,990,990,25384,0,1
1535747319641,24568,HTTP Request,200,OK,Thread Group 1-208,text,true,,343,133,990,990,24568,0,0
1535747318864,25345,HTTP Request,200,OK,Thread Group 1-188,text,true,,343,133,989,989,25345,0,0
1535747319847,24635,HTTP Request,200,OK,Thread Group 1-214,text,true,,343,133,988,988,24635,0,0
1535747319883,24608,HTTP Request,200,OK,Thread Group 1-215,text,true,,343,133,988,988,24608,0,1
1535747319486,23405,HTTP Request,200,OK,Thread Group 1-205,text,true,,343,133,992,992,23405,0,0
1535747320006,24923,HTTP Request,200,OK,Thread Group 1-218,text,true,,343,133,987,987,24923,0,1
1535747319982,24947,HTTP Request,200,OK,Thread Group 1-217,text,true,,343,133,987,987,24947,0,1
1535747319916,25483,HTTP Request,200,OK,Thread Group 1-216,text,true,,343,133,987,987,25483,0,0
1535747320077,25322,HTTP Request,200,OK,Thread Group 1-220,text,true,,343,133,987,987,25322,0,0
1535747320139,25517,HTTP Request,200,OK,Thread Group 1-222,text,true,,343,133,987,987,25517,0,0
1535747320347,25987,HTTP Request,200,OK,Thread Group 1-228,text,true,,343,133,987,987,25987,0,1
1535747319550,45924,HTTP Request,200,OK,Thread Group 1-12,text,true,,343,133,986,986,45924,0,0
1535747318206,52459,HTTP Request,200,OK,Thread Group 1-173,text,true,,343,133,976,976,52459,0,0
1535747371942,1640,HTTP Request,200,OK,Thread Group 1-554,text,true,,343,133,972,972,1240,0,1
1535747318305,56631,HTTP Request,200,OK,Thread Group 1-176,text,true,,343,133,968,968,56631,0,1
1535747318273,57696,HTTP Request,200,OK,Thread Group 1-175,text,true,,343,133,967,967,57696,0,0
1535747318547,63974,HTTP Request,200,OK,Thread Group 1-180,text,true,,343,133,965,965,63974,0,0
1535747318518,19400,HTTP Request,200,OK,Thread Group 1-11,text,true,,343,133,961,961,19385,0,1
1535747318814,65923,HTTP Request,200,OK,Thread Group 1-183,text,true,,343,133,961,961,65923,0,0
1535747319108,85435,HTTP Request,200,OK,Thread Group 1-195,text,true,,343,133,961,961,85435,0,0
1535747319302,85622,HTTP Request,200,OK,Thread Group 1-200,text,true,,343,133,960,960,85622,0,0
1535747319258,106650,HTTP Request,200,OK,Thread Group 1-199,text,true,,343,133,918,918,106650,0,0
1535747317570,108547,HTTP Request,200,OK,Thread Group 1-154,text,true,,343,133,917,917,108547,0,0
